	adj	adj_c	adj_l	adj_r	adj_s	animals	attn	body	bsid	bsid_cl	bsid_clr	bsid_cr	bsid_l	bsid_lr	bsid_r	cats	clothing	codes	corr_rej	corr_rej2	ctrl	ctrl_adj	ctrl_adj_c	ctrl_adj_l	ctrl_adj_r	ctrl_adj_s	ctrl_div	ctrl_sel	ctrl_sep	ctrl_sep_e	ctrl_sep_l	ctrl_sep_r	ctrl_sep_s	d_alarm	d_rate	dist_words	distractor_RTs	distractor_times	div	div_animals	div_body	div_clothing	div_fooddrink	div_furniture	div_plants	div_weather	f_alarm	f_rate	false_alarm_times	fooddrink	furniture	h_rate	hits	index	l_c	l_e	miss	num_dists	num_norms	num_targs	osid	osid_l	osid_r	phase	plants	press_times	r_c	r_e	sel	sel_animals	sel_body	sel_clothing	sel_fooddrink	sel_furniture	sel_plants	sel_weather	sep	sep_e	sep_l	sep_r	sep_s	sndw	sndw_cl	sndw_clr	sndw_cr	sndw_l	sndw_lr	sndw_r	subj	targ_cats	targ_words	target_RTs	target_times	test	test_adj	test_adj_c	test_adj_l	test_adj_r	test_adj_s	test_div	test_sel	test_sep	test_sep_e	test_sep_l	test_sep_r	test_sep_s	times	trial	weather	words
60	False	False	False	False	False	False	[0, 0, 1, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['meat']	[-1]	[9.0]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	0.3333333333333333	1	60	False	False	2	1	8	3	False	False	False	test	False	[11.526027453447341]	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, 'clothing', None]	['beer', 'rice', 'wine']	[-1, -1, 0.526027453447341]	[2.5, 6.0, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.75, 1.5, 2.25, 3.0, 4.75, 5.5, 6.5, 7.25, 8.0, 9.0, 10.5, 11.25], [0.25, 1.25, 2.0, 3.5, 4.25, 5.75, 6.75, 7.5, 8.25, 9.75, 10.75, 11.75], [0.0, 1.0, 2.5, 3.25, 4.0, 5.0, 6.0, 7.75, 8.75, 9.5, 10.25, 11.0], [0.5, 1.75, 2.75, 3.75, 4.5, 5.25, 6.25, 7.0, 8.5, 9.25, 10.0, 11.5]]	60	False	[['bark', 'root', 'leaf', 'root', 'leaf', 'tree', 'stick', 'stick', 'tree', 'meat', 'grass', 'bark'], ['breeze', 'breeze', 'cloud', 'cloud', 'rain', 'sky', 'fog', 'wind', 'fog', 'sky', 'rain', 'wind'], ['belt', 'shirt', 'beer', 'suit', 'scarf', 'scarf', 'rice', 'shirt', 'suit', 'hat', 'belt', 'wine'], ['rug', 'chair', 'rug', 'bed', 'lamp', 'desk', 'chair', 'couch', 'bed', 'couch', 'desk', 'lamp']]
61	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	1	0.1111111111111111	[6.3784808006550975]	False	True	0.6666666666666666	2	61	False	False	1	0	9	3	False	False	False	test	False	[6.3784808006550975, 8.913700000655126, 12.615296160654907]	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, None, 'furniture']	['foot', 'chin', 'mouth']	[-1, 0.9137000006551261, 0.865296160654907]	[4.75, 8.0, 11.75]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.25, 2.0, 3.0, 4.0, 5.75, 6.5, 7.25, 8.5, 9.25, 10.25, 11.0], [0.5, 1.5, 2.25, 3.25, 4.25, 5.0, 6.0, 7.5, 8.25, 9.75, 10.75, 11.5], [0.75, 1.75, 2.75, 3.75, 4.5, 5.25, 6.75, 7.75, 8.75, 9.5, 10.5, 11.25], [0.25, 1.0, 2.5, 3.5, 4.75, 5.5, 6.25, 7.0, 8.0, 9.0, 10.0, 11.75]]	61	False	[['grass', 'stick', 'bark', 'tree', 'leaf', 'bark', 'root', 'leaf', 'stick', 'root', 'tree', 'grass'], ['breeze', 'cloud', 'fog', 'rain', 'sky', 'fog', 'breeze', 'sky', 'cloud', 'wind', 'rain', 'wind'], ['shirt', 'dress', 'hat', 'dress', 'suit', 'hat', 'scarf', 'suit', 'belt', 'shirt', 'scarf', 'belt'], ['chair', 'desk', 'rug', 'rug', 'foot', 'couch', 'desk', 'bed', 'chin', 'bed', 'lamp', 'mouth']]
62	True	True	False	False	False	False	[0, 1, 1, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	True	False	False	False	True	1	0.1111111111111111	[12.403546859572998]	False	False	0.3333333333333333	1	62	True	False	2	0	9	3	False	False	False	test	False	[7.581203179572867, 12.403546859572998]	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'weather', 'clothing', None]	['wine', 'bird', 'mouse']	[-1, 1.0812031795728672, -1]	[4.5, 6.5, 11.0]	True	True	True	False	False	False	True	False	False	False	False	False	False	[[0.75, 1.75, 2.5, 3.25, 4.0, 5.5, 6.25, 7.0, 8.75, 9.5, 10.25, 11.25], [0.0, 1.0, 2.25, 3.0, 4.75, 5.75, 6.5, 7.5, 8.25, 9.0, 10.0, 11.0], [0.25, 1.25, 2.0, 3.75, 4.5, 5.25, 6.0, 7.25, 8.0, 9.25, 10.5, 11.5], [0.5, 1.5, 2.75, 3.5, 4.25, 5.0, 6.75, 7.75, 8.5, 9.75, 10.75, 11.75]]	62	True	[['grass', 'tree', 'leaf', 'tree', 'stick', 'root', 'leaf', 'root', 'stick', 'bark', 'grass', 'bark'], ['sky', 'rain', 'rain', 'breeze', 'sky', 'cloud', 'bird', 'fog', 'cloud', 'wind', 'fog', 'mouse'], ['suit', 'shirt', 'dress', 'hat', 'wine', 'dress', 'belt', 'hat', 'shirt', 'scarf', 'belt', 'suit'], ['chair', 'couch', 'chair', 'desk', 'bed', 'couch', 'desk', 'bed', 'rug', 'rug', 'lamp', 'lamp']]
63	True	False	True	False	True	False	[1, 1, 0, 0]	False	True	False	False	False	False	True	True	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['beer']	[-1]	[3.5]	True	False	False	False	False	False	True	True	0	0.0	[]	False	False	1.0	2	63	True	True	0	1	9	2	False	False	False	test	True	[9.60664377870603, 10.734436418705855]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	['plants', 'weather', None, None]	['mouse', 'arm']	[0.8566437787060295, 0.7344364187058545]	[8.75, 10.0]	True	True	False	True	False	True	True	False	False	False	False	False	False	[[0.5, 1.75, 2.5, 3.25, 4.25, 5.0, 6.0, 7.75, 8.5, 9.25, 10.0, 11.0], [0.25, 1.25, 2.0, 3.0, 4.0, 5.5, 6.75, 7.5, 8.75, 9.75, 10.75, 11.75], [0.75, 1.5, 2.75, 3.5, 4.5, 5.25, 6.25, 7.0, 8.25, 9.5, 10.5, 11.5], [0.0, 1.0, 2.25, 3.75, 4.75, 5.75, 6.5, 7.25, 8.0, 9.0, 10.25, 11.25]]	63	True	[['tree', 'leaf', 'grass', 'stick', 'bark', 'leaf', 'tree', 'root', 'bark', 'stick', 'arm', 'root'], ['wind', 'cloud', 'sky', 'rain', 'fog', 'fog', 'wind', 'breeze', 'mouse', 'breeze', 'rain', 'sky'], ['scarf', 'suit', 'dress', 'beer', 'hat', 'dress', 'shirt', 'shirt', 'belt', 'suit', 'belt', 'hat'], ['rug', 'chair', 'bed', 'chair', 'rug', 'couch', 'lamp', 'couch', 'desk', 'bed', 'desk', 'lamp']]
64	False	False	False	False	False	False	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	6	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['beer', 'rice']	[-1, -1]	[4.25, 6.0]	False	False	False	False	False	False	False	False	2	0.25	[9.781947816035654, 11.310042536035553]	False	False	0.0	0	64	True	False	2	2	8	2	False	False	False	test	False	[9.781947816035654, 11.310042536035553]	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'weather', None, None]	['wine', 'arm']	[-1, -1]	[8.5, 10.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.25, 2.0, 3.0, 4.25, 5.0, 6.25, 7.75, 8.75, 9.75, 10.5, 11.75], [0.0, 1.0, 2.25, 3.25, 4.0, 5.5, 6.5, 7.25, 8.5, 9.25, 10.0, 11.0], [0.5, 1.75, 2.5, 3.5, 4.5, 5.25, 6.0, 7.0, 8.0, 9.5, 10.25, 11.25], [0.75, 1.5, 2.75, 3.75, 4.75, 5.75, 6.75, 7.5, 8.25, 9.0, 10.75, 11.5]]	64	True	[['grass', 'stick', 'root', 'stick', 'beer', 'bark', 'tree', 'tree', 'grass', 'root', 'bark', 'leaf'], ['wind', 'fog', 'fog', 'wind', 'sky', 'rain', 'cloud', 'cloud', 'wine', 'breeze', 'arm', 'sky'], ['scarf', 'belt', 'shirt', 'suit', 'belt', 'scarf', 'rice', 'hat', 'dress', 'shirt', 'dress', 'suit'], ['couch', 'lamp', 'chair', 'bed', 'lamp', 'rug', 'rug', 'couch', 'desk', 'bed', 'chair', 'desk']]
65	False	False	False	False	False	False	[0, 1, 0, 1]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	1	1.0	['pig']	[0.6211233911890304]	[5.0]	True	False	False	False	False	True	False	True	1	0.1111111111111111	[13.120571711188859]	False	True	0.0	0	65	True	False	2	1	9	2	True	True	False	test	False	[5.62112339118903, 13.120571711188859]	False	True	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	BX	[None, 'weather', None, 'furniture']	['mouth', 'arm']	[-1, -1]	[3.0, 10.25]	True	False	False	False	False	False	True	False	True	False	False	True	True	[[0.0, 1.0, 2.25, 3.25, 4.0, 5.0, 6.5, 7.25, 8.25, 9.75, 10.75, 11.75], [0.5, 1.75, 2.5, 3.75, 4.75, 5.5, 6.25, 7.75, 8.5, 9.25, 10.25, 11.0], [0.75, 1.5, 2.75, 3.5, 4.5, 5.75, 6.75, 7.5, 8.75, 9.5, 10.5, 11.25], [0.25, 1.25, 2.0, 3.0, 4.25, 5.25, 6.0, 7.0, 8.0, 9.0, 10.0, 11.5]]	65	True	[['stick', 'leaf', 'stick', 'bark', 'bark', 'pig', 'root', 'grass', 'tree', 'root', 'grass', 'leaf'], ['cloud', 'sky', 'breeze', 'cloud', 'fog', 'rain', 'wind', 'wind', 'rain', 'breeze', 'arm', 'fog'], ['scarf', 'hat', 'belt', 'shirt', 'dress', 'belt', 'hat', 'shirt', 'suit', 'suit', 'scarf', 'dress'], ['chair', 'bed', 'rug', 'mouth', 'couch', 'desk', 'lamp', 'rug', 'desk', 'couch', 'chair', 'lamp']]
66	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	True	[[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	True	False	False	True	False	1	0.1111111111111111	[8.500789568789969]	False	False	0.6666666666666666	2	66	False	True	1	0	9	3	False	False	False	test	True	[4.632322368790028, 6.457786688790293, 8.500789568789969]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	BX	['plants', None, 'clothing', None]	['mouse', 'wine', 'chin']	[0.8823223687900281, 0.7077866887902928, -1]	[3.75, 5.75, 7.25]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.75, 1.5, 2.5, 3.75, 4.5, 5.75, 6.75, 7.5, 8.75, 9.5, 10.25, 11.5], [0.5, 1.25, 2.25, 3.25, 4.25, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0], [0.25, 1.75, 2.75, 3.5, 4.75, 5.5, 6.5, 7.25, 8.25, 9.75, 10.75, 11.75], [0.0, 1.0, 2.0, 3.0, 4.0, 5.25, 6.25, 7.75, 8.5, 9.25, 10.5, 11.25]]	66	False	[['grass', 'leaf', 'root', 'mouse', 'stick', 'wine', 'bark', 'bark', 'root', 'stick', 'tree', 'leaf'], ['wind', 'rain', 'breeze', 'fog', 'fog', 'breeze', 'sky', 'wind', 'rain', 'cloud', 'cloud', 'sky'], ['belt', 'belt', 'shirt', 'hat', 'shirt', 'dress', 'suit', 'chin', 'scarf', 'dress', 'hat', 'suit'], ['bed', 'lamp', 'rug', 'desk', 'couch', 'chair', 'chair', 'bed', 'lamp', 'couch', 'desk', 'rug']]
67	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]]	2	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['mouth', 'nose']	[-1, -1]	[4.5, 9.5]	False	False	False	False	False	False	False	False	0	0.0	[]	False	True	1.0	2	67	False	False	0	2	8	2	False	False	False	test	False	[2.7883002548255718, 7.158281694825746]	False	True	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, None, 'furniture']	['rice', 'wine']	[0.7883002548255718, 0.6582816948257459]	[2.0, 6.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.75, 2.75, 3.5, 4.5, 5.25, 6.75, 7.5, 8.25, 9.25, 10.0, 11.25], [0.5, 1.25, 2.5, 3.25, 4.0, 5.0, 6.0, 7.25, 8.5, 9.5, 10.5, 11.75], [0.75, 1.5, 2.25, 3.75, 4.75, 5.5, 6.25, 7.0, 8.0, 9.0, 10.25, 11.0], [0.0, 1.0, 2.0, 3.0, 4.25, 5.75, 6.5, 7.75, 8.75, 9.75, 10.75, 11.5]]	67	False	[['root', 'stick', 'bark', 'bark', 'mouth', 'root', 'leaf', 'grass', 'leaf', 'tree', 'tree', 'grass'], ['breeze', 'fog', 'sky', 'wind', 'rain', 'rain', 'wind', 'sky', 'fog', 'nose', 'cloud', 'cloud'], ['suit', 'dress', 'belt', 'shirt', 'hat', 'belt', 'dress', 'shirt', 'scarf', 'suit', 'hat', 'scarf'], ['chair', 'rug', 'rice', 'desk', 'bed', 'lamp', 'wine', 'desk', 'couch', 'chair', 'rug', 'couch']]
68	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	True	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]	2	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['meat', 'chin']	[-1, -1]	[6.5, 8.75]	True	False	False	True	False	False	True	False	0	0.0	[]	False	False	0.0	0	68	False	True	2	2	8	2	True	False	True	test	True	[]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	BX	['plants', None, 'clothing', None]	['leg', 'bird']	[-1, -1]	[2.75, 10.0]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.25, 1.75, 2.75, 3.5, 4.5, 5.25, 6.75, 7.5, 8.25, 9.0, 10.25, 11.0], [0.75, 1.5, 2.5, 3.75, 4.75, 5.5, 6.25, 7.25, 8.75, 9.75, 10.75, 11.75], [0.5, 1.25, 2.25, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.25, 10.0, 11.25], [0.0, 1.0, 2.0, 3.25, 4.25, 5.75, 6.5, 7.75, 8.5, 9.5, 10.5, 11.5]]	68	False	[['tree', 'leaf', 'leg', 'stick', 'stick', 'tree', 'root', 'grass', 'grass', 'root', 'bark', 'bark'], ['fog', 'cloud', 'fog', 'sky', 'rain', 'wind', 'breeze', 'cloud', 'chin', 'wind', 'breeze', 'rain'], ['shirt', 'suit', 'scarf', 'belt', 'suit', 'shirt', 'belt', 'dress', 'scarf', 'hat', 'bird', 'dress'], ['chair', 'couch', 'bed', 'lamp', 'desk', 'rug', 'meat', 'couch', 'chair', 'rug', 'bed', 'lamp']]
69	True	True	False	False	False	False	[0, 1, 1, 0]	False	True	True	True	True	False	False	False	['plants', 'weather', 'clothing', 'furniture']	True	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	2	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['meat', 'pig']	[-1, -1]	[2.75, 4.75]	True	False	False	True	False	False	False	True	1	0.125	[10.023045708703194]	False	False	0.5	1	69	True	False	1	2	8	2	False	False	False	test	False	[10.023045708703194, 11.241892428703522]	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'weather', 'clothing', None]	['chin', 'wine']	[-1, 0.9918924287035225]	[8.75, 10.25]	True	True	True	False	False	False	True	False	False	False	False	False	False	[[0.25, 1.25, 2.5, 3.25, 4.75, 5.5, 6.75, 7.5, 8.25, 9.5, 10.75, 11.5], [0.0, 1.0, 2.0, 3.5, 4.25, 5.75, 6.5, 7.75, 8.75, 9.75, 10.5, 11.25], [0.5, 1.5, 2.25, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.25, 11.0], [0.75, 1.75, 2.75, 3.75, 4.5, 5.25, 6.25, 7.25, 8.5, 9.25, 10.0, 11.75]]	69	True	[['grass', 'leaf', 'stick', 'tree', 'pig', 'root', 'bark', 'tree', 'stick', 'root', 'leaf', 'bark'], ['wind', 'wind', 'cloud', 'cloud', 'breeze', 'sky', 'rain', 'fog', 'chin', 'rain', 'breeze', 'fog'], ['hat', 'suit', 'scarf', 'scarf', 'dress', 'suit', 'dress', 'belt', 'shirt', 'shirt', 'wine', 'hat'], ['rug', 'chair', 'meat', 'couch', 'chair', 'couch', 'lamp', 'bed', 'bed', 'desk', 'lamp', 'desk']]
70	True	False	True	False	True	False	[1, 1, 0, 0]	False	True	False	False	False	False	True	True	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]]	2	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['pig', 'chin']	[-1, -1]	[4.0, 6.5]	True	False	False	False	False	False	True	True	0	0.0	[]	False	False	0.5	1	70	True	True	1	2	8	2	False	False	False	test	True	[11.441194209708101]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	['plants', 'weather', None, None]	['foot', 'snake']	[-1, 0.941194209708101]	[2.0, 10.5]	True	True	False	True	False	True	True	False	False	False	False	False	False	[[0.5, 1.25, 2.0, 3.0, 4.75, 5.5, 6.75, 7.5, 8.5, 9.25, 10.25, 11.5], [0.75, 1.5, 2.25, 3.5, 4.25, 5.25, 6.0, 7.0, 8.25, 9.75, 10.5, 11.25], [0.0, 1.75, 2.5, 3.25, 4.0, 5.0, 6.25, 7.75, 8.75, 9.5, 10.75, 11.75], [0.25, 1.0, 2.75, 3.75, 4.5, 5.75, 6.5, 7.25, 8.0, 9.0, 10.0, 11.0]]	70	True	[['tree', 'stick', 'foot', 'bark', 'tree', 'leaf', 'root', 'stick', 'grass', 'leaf', 'bark', 'grass'], ['cloud', 'rain', 'rain', 'wind', 'fog', 'fog', 'breeze', 'breeze', 'sky', 'cloud', 'snake', 'wind'], ['scarf', 'scarf', 'belt', 'dress', 'pig', 'shirt', 'suit', 'belt', 'shirt', 'dress', 'hat', 'hat'], ['chair', 'lamp', 'bed', 'bed', 'desk', 'chair', 'chin', 'couch', 'lamp', 'desk', 'rug', 'rug']]
71	True	False	True	False	True	False	[1, 1, 0, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	False	False	False	True	True	0	0.0	[]	False	False	0.0	0	71	True	True	3	0	9	3	False	False	False	test	True	[]	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	['plants', 'weather', None, None]	['mouse', 'nose', 'pig']	[-1, -1, -1]	[2.75, 4.0, 6.0]	True	True	False	True	False	True	True	False	False	False	False	False	False	[[0.5, 1.5, 2.25, 3.25, 4.0, 5.0, 6.0, 7.75, 8.75, 9.75, 10.75, 11.75], [0.0, 1.0, 2.75, 3.5, 4.25, 5.25, 6.25, 7.0, 8.25, 9.5, 10.5, 11.5], [0.75, 1.75, 2.5, 3.75, 4.75, 5.75, 6.5, 7.25, 8.0, 9.0, 10.0, 11.25], [0.25, 1.25, 2.0, 3.0, 4.5, 5.5, 6.75, 7.5, 8.5, 9.25, 10.25, 11.0]]	71	True	[['leaf', 'bark', 'stick', 'bark', 'nose', 'grass', 'pig', 'tree', 'leaf', 'tree', 'root', 'grass'], ['breeze', 'wind', 'mouse', 'breeze', 'rain', 'sky', 'cloud', 'sky', 'fog', 'wind', 'fog', 'rain'], ['suit', 'dress', 'hat', 'dress', 'scarf', 'shirt', 'scarf', 'belt', 'suit', 'belt', 'hat', 'shirt'], ['rug', 'lamp', 'desk', 'chair', 'couch', 'rug', 'chair', 'bed', 'lamp', 'desk', 'couch', 'bed']]
72	False	False	False	False	False	False	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['plants', 'weather', 'clothing', 'furniture']	False	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['foot']	[-1]	[4.5]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	3	72	True	False	0	1	8	3	False	False	False	test	False	[3.4144739806033613, 8.135769340603474, 12.442057980603295]	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'weather', None, None]	['arm', 'leg', 'mouth']	[0.6644739806033613, 0.8857693406034741, 0.9420579806032947]	[2.75, 7.25, 11.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.5, 1.5, 2.5, 3.75, 4.5, 5.25, 6.75, 7.5, 8.25, 9.25, 10.25, 11.0], [0.75, 1.75, 2.75, 3.5, 4.75, 5.75, 6.5, 7.25, 8.75, 9.5, 10.75, 11.5], [0.25, 1.0, 2.0, 3.0, 4.0, 5.5, 6.25, 7.0, 8.0, 9.0, 10.0, 11.75], [0.0, 1.25, 2.25, 3.25, 4.25, 5.0, 6.0, 7.75, 8.5, 9.75, 10.5, 11.25]]	72	True	[['bark', 'grass', 'tree', 'stick', 'foot', 'bark', 'leaf', 'root', 'root', 'leaf', 'stick', 'tree'], ['cloud', 'sky', 'arm', 'fog', 'breeze', 'wind', 'fog', 'leg', 'rain', 'wind', 'rain', 'mouth'], ['hat', 'belt', 'hat', 'dress', 'scarf', 'shirt', 'scarf', 'shirt', 'suit', 'suit', 'dress', 'belt'], ['bed', 'bed', 'rug', 'chair', 'desk', 'desk', 'lamp', 'couch', 'lamp', 'chair', 'couch', 'rug']]
